id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
154_Hneg_root_FT_377.14441_4.405_HNEG	C16H26O10	[M - H]-	C16H26O10	Terpenoids	0.620547056	Monoterpenoids	0.719724	Iridoids monoterpenoids	0.746970534	Terpene glycosides	0.510616183			Terpene glycosides	0.510616183	Prenol lipids	0.576066375	Lipids and lipid-like molecules	0.687200427	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_377.14441_4.405_HNEG
156_Hneg_root_FT_518.16765_6.548_HNEG	C25H29NO11	[M - H]-	C25H29NO11	Shikimates and Phenylpropanoids	0.529892862	Lignans	0.67154038	Neolignans	0.900073051	Hexoses	0.826146424	Monosaccharides	0.908423901	Carbohydrates and carbohydrate conjugates	0.885164857	Organooxygen compounds	0.999999881	Organic oxygen compounds	0.999995589	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	FT_518.16765_6.548_HNEG
157_Hneg_root_FT_325.20097_1.019_HNEG	C18H30O5	[M - H]-	C18H30O5	Polyketides	0.626357794	Macrolides	0.535835266	Macrolide lactones	0.626893818	Dicarboxylic acids and derivatives	0.559500277			Dicarboxylic acids and derivatives	0.559500277	Carboxylic acids and derivatives	0.992274344	Organic acids and derivatives	0.997126997	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_325.20097_1.019_HNEG
158_Hneg_root_FT_199.16997_1.016_HNEG	C12H24O2	[M - H]-	C12H24O2	Fatty acids	0.541129947	Fatty Acids and Conjugates	0.555396676	Branched fatty acids	0.518082857	Branched fatty acids	0.537591457	Branched fatty acids	0.537591457	Fatty acids and conjugates	0.50358665	Fatty Acyls	0.571167588	Lipids and lipid-like molecules	0.770155013	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_199.16997_1.016_HNEG
161_Hneg_root_FT_275.02195_7.129_HNEG	C8H10N3O6S	[M - H]-	C8H10N3O6S	Amino acids and Peptides	0.887815475	Small peptides	0.944342136	Dipeptides	0.967701793	Dipeptides	0.619612336	Peptides	0.551455677	"Amino acids, peptides, and analogues"	0.999153376	Carboxylic acids and derivatives	0.999997497	Organic acids and derivatives	1	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_275.02195_7.129_HNEG
162_Hneg_root_FT_275.02183_7.093_HNEG	C8H10N3O6S	[M - H]-	C8H10N3O6S	Amino acids and Peptides	0.887815475	Small peptides	0.944342136	Dipeptides	0.967701793	Dipeptides	0.619612336	Peptides	0.551455677	"Amino acids, peptides, and analogues"	0.999153376	Carboxylic acids and derivatives	0.999997497	Organic acids and derivatives	1	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_275.02183_7.093_HNEG
163_Hneg_root_FT_308.99148_7.082_HNEG	C9H10O10S	[M - H]-	C9H10O10S	Fatty acids	0.722718894	Fatty Acids and Conjugates	0.874182403	Dicarboxylic acids	0.894212484	Thia fatty acids	0.870003104	Thia fatty acids	0.870003104	Fatty acids and conjugates	0.871260822	Fatty Acyls	0.927573144	Lipids and lipid-like molecules	0.939213216	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Sulfenyl compounds; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	FT_308.99148_7.082_HNEG
164_Hneg_root_FT_523.09519_6.189_HNEG	C19H24O17	[M - H]-	C19H24O17	Shikimates and Phenylpropanoids	0.655479193	Phenolic acids (C6-C1)	0.703258216	Gallotannins	0.761494637	Tannins	0.538377106					Tannins	0.538377106	Phenylpropanoids and polyketides	0.246225893	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Sugar acids and derivatives; Tannins; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Glucuronides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-glucuronides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; Phenoxy compounds; Chemical entities	FT_523.09519_6.189_HNEG
165_Hneg_root_FT_103.00325_4.256_HNEG	C3H4O4	[M - H]-	C3H4O4	Fatty acids	0.801132202	Fatty Acids and Conjugates	0.913085401	Dicarboxylic acids	0.846211493	Dicarboxylic acids and derivatives	0.590204716			Dicarboxylic acids and derivatives	0.590204716	Carboxylic acids and derivatives	0.995929062	Organic acids and derivatives	0.99906975	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha-hydroxy ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_103.00325_4.256_HNEG
166_Hneg_root_FT_189.04002_4.426_HNEG	C7H10O6	[M - H]-	C7H10O6	Shikimates and Phenylpropanoids	0.851893306	Phenolic acids (C6-C1)	0.906634629	Shikimic acids and derivatives	0.956448793	Quinic acids and derivatives	0.567789376	Cyclic alcohols and derivatives	0.924367189	Alcohols and polyols	0.998761415	Organooxygen compounds	1	Organic oxygen compounds	0.999999762	Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Quinic acids and derivatives; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_189.04002_4.426_HNEG
167_Hneg_root_FT_257.06693_4.249_HNEG	C11H14O7	[M - H]-	C11H14O7	Shikimates and Phenylpropanoids	0.744073093	Coumarins	0.37583065	Cinnamic acids and derivatives	0.327937216	Gallic acid and derivatives	0.50714469	Hydroxybenzoic acid derivatives	0.78519839	Benzoic acids and derivatives	0.772179663	Benzene and substituted derivatives	0.993928671	Benzenoids	0.999580085	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Secondary alcohols; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_257.06693_4.249_HNEG
168_Hneg_root_FT_110.97524_0.91_HNEG	CH4O4S	[M - H]-	CH4O4S	Fatty acids	0.569826841	Fatty acyls	0.586687028	Fatty alcohols	0.258037508	Alkanesulfonic acids	0.815881729	Alkanesulfonic acids and derivatives	0.804375529	Organosulfonic acids and derivatives	0.577550173	Organic sulfonic acids and derivatives	0.576563954	Organic acids and derivatives	0.995670557	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	FT_110.97524_0.91_HNEG
169_Hneg_root_FT_187.00657_0.985_HNEG	C7H8O4S	[M - H]-	C7H8O4S	Shikimates and Phenylpropanoids	0.781101763	Phenolic acids (C6-C1)	0.704706728	Simple phenolic acids	0.698982835	Phenylsulfates	0.549389601	Phenylsulfates	0.549389601	Arylsulfates	0.751104891	Organic sulfuric acids and derivatives	0.943145633	Organic acids and derivatives	0.9990049	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Benzene and substituted derivatives; Benzenoids; Phenylsulfates; Sulfuric acid esters; Organic oxides; Hydrocarbon derivatives; Arylsulfates; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_187.00657_0.985_HNEG
171_Hneg_root_FT_473.2828_0.691_HNEG	C28H43O4P	[M - H]-	C28H43O4P	Terpenoids	0.594859004	Polyprenols	0.509960175	Bactoprenols	0.220693603	Aryl phosphodiesters	0.560897529	Aryl phosphates	0.513022363	Phosphate esters	0.932170391	Organic phosphoric acids and derivatives	0.931787789	Organic acids and derivatives	0.999997258	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphodiesters; Chemical entities	FT_473.2828_0.691_HNEG
172_Hneg_root_FT_165.04023_0.9_HNEG	C5H10O6	[M - H]-	C5H10O6	Fatty acids	0.587153852	Fatty Acids and Conjugates	0.69637394	Hydroxy fatty acids	0.640298843	Short-chain hydroxy acids and derivatives	0.586039424			Short-chain hydroxy acids and derivatives	0.586039424	Hydroxy acids and derivatives	0.567635119	Organic acids and derivatives	0.856699169	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_165.04023_0.9_HNEG
173_Hneg_root_FT_297.04663_0.896_HNEG	C9H14O11	[M - H]-	C9H14O11	Carbohydrates	0.836368024	Saccharides	0.927905977	Monosaccharides	0.873198628	Beta hydroxy acids and derivatives	0.525278866			Beta hydroxy acids and derivatives	0.525278866	Hydroxy acids and derivatives	0.365800142	Organic acids and derivatives	0.620280147	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_297.04663_0.896_HNEG
174_Hneg_root_FT_365.07148_6.263_HNEG	C9H14N6O10	[M - H]-	C9H14N6O10	Carbohydrates	0.589379549	Nucleosides	0.598758578	Pyrimidine nucleos(t)ides	0.524334908	Alpha amino acids and derivatives	0.74953562	Amino acids and derivatives	0.784086287	"Amino acids, peptides, and analogues"	0.783111095	Carboxylic acids and derivatives	0.917881489	Organic acids and derivatives	0.980958521	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosylamines; Amines; Primary amines; Tetrahydrofurans; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_365.07148_6.263_HNEG
177_Hneg_root_FT_401.181_4.454_HNEG	C19H30O9	[M - H]-	C19H30O9	Terpenoids	0.727666438	Apocarotenoids	0.928138614	Megastigmanes	0.831331253	Alkyl glycosides	0.562331796	Alkyl glycosides	0.562331796	Fatty acyl glycosides	0.645060658	Fatty Acyls	0.817546546	Lipids and lipid-like molecules	0.862688184	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_401.181_4.454_HNEG
